Imagem,Tipo,Numero,x,y,w,h,area,perimetro,aspect ratio,extent,solidity 
38.tif,C,C1692,617,331,12,12,77.5,36.38477599620819,1.0,0.5381944444444444,0.9226190476190477
38.tif,C,C1693,503,330,14,19,149.0,54.28427052497864,0.7368421052631579,0.5601503759398496,0.8490028490028491
38.tif,NC,NC9778,944,327,10,14,71.5,37.21320295333862,0.7142857142857143,0.5107142857142857,0.8773006134969326
38.tif,NC,NC9779,708,321,1,1,0.0,0.0,1.0,0.0,0
38.tif,C,C1694,478,319,17,14,116.0,46.28427076339722,1.2142857142857142,0.48739495798319327,0.9354838709677419
38.tif,C,C1695,543,313,12,18,127.5,48.041630029678345,0.6666666666666666,0.5902777777777778,0.9340659340659341
38.tif,C,C1696,591,312,14,21,168.5,56.870057106018066,0.6666666666666666,0.5731292517006803,0.8730569948186528
38.tif,C,C1697,560,311,17,18,154.0,55.11269795894623,0.9444444444444444,0.5032679738562091,0.8627450980392157
38.tif,NC,NC9780,706,310,44,41,355.5,220.69343173503876,1.0731707317073171,0.1970620842572062,0.31585961794757883
38.tif,C,C1698,515,308,15,19,148.5,52.870057106018066,0.7894736842105263,0.5210526315789473,0.8839285714285714
38.tif,NC,NC9781,542,306,1,1,0.0,0.0,1.0,0.0,0
38.tif,C,C1699,496,305,12,12,74.5,35.21320307254791,1.0,0.5173611111111112,0.9197530864197531
38.tif,C,C1700,482,302,8,13,66.5,32.72792184352875,0.6153846153846154,0.6394230769230769,0.95
38.tif,C,C1701,503,283,21,20,234.5,68.18376553058624,1.05,0.5583333333333333,0.8605504587155963
38.tif,C,C1702,608,280,30,19,273.5,79.01219248771667,1.5789473684210527,0.47982456140350876,0.8428351309707242
38.tif,C,C1703,532,272,34,17,294.0,92.76955199241638,2.0,0.5086505190311419,0.7696335078534031
38.tif,C,C1704,471,268,20,20,178.0,71.11269772052765,1.0,0.445,0.7416666666666667
38.tif,C,C1705,518,261,8,7,35.0,22.485281229019165,1.1428571428571428,0.625,0.9722222222222222
38.tif,C,C1706,410,261,9,6,34.5,23.071067690849304,1.5,0.6388888888888888,0.971830985915493
38.tif,C,C1707,495,260,14,14,91.5,46.38477599620819,1.0,0.46683673469387754,0.7754237288135594
38.tif,C,C1708,571,259,14,29,242.0,79.94112491607666,0.4827586206896552,0.5960591133004927,0.7793880837359098
38.tif,C,C1709,524,245,9,9,53.0,27.313708305358887,1.0,0.654320987654321,0.9814814814814815
38.tif,C,C1710,508,245,15,12,103.0,40.627416372299194,1.25,0.5722222222222222,0.9279279279279279
38.tif,C,C1711,551,244,13,24,176.5,59.6984840631485,0.5416666666666666,0.5657051282051282,0.9005102040816326
38.tif,NC,NC9782,248,243,10,16,45.5,51.69848430156708,0.625,0.284375,0.5352941176470588
38.tif,C,C1712,468,236,24,24,227.5,110.46803629398346,1.0,0.3949652777777778,0.610738255033557
38.tif,C,C1713,529,223,21,20,183.5,64.18376564979553,1.05,0.4369047619047619,0.8265765765765766
38.tif,C,C1714,513,222,14,17,112.5,48.041629910469055,0.8235294117647058,0.4726890756302521,0.8181818181818182
38.tif,C,C1715,551,210,18,15,153.0,50.28427076339722,1.2,0.5666666666666667,0.9444444444444444
38.tif,C,C1716,500,205,9,7,40.5,23.899494767189026,1.2857142857142858,0.6428571428571429,0.9878048780487805
38.tif,C,C1717,485,205,12,26,153.5,68.18376517295837,0.46153846153846156,0.49198717948717946,0.7694235588972431
38.tif,NC,NC9783,808,203,7,10,35.5,23.55634868144989,0.7,0.5071428571428571,0.9594594594594594
38.tif,C,C1718,534,202,9,9,51.0,27.313708305358887,1.0,0.6296296296296297,0.9622641509433962
38.tif,C,C1719,516,197,13,16,111.0,45.455843687057495,0.8125,0.5336538461538461,0.9446808510638298
38.tif,C,C1720,548,189,24,16,180.0,72.42640590667725,1.5,0.46875,0.7809110629067245
38.tif,C,C1721,532,180,14,14,103.5,42.870057344436646,1.0,0.5280612244897959,0.9324324324324325
38.tif,C,C1722,488,178,11,12,76.0,34.97056221961975,0.9166666666666666,0.5757575757575758,0.9325153374233128
38.tif,C,C1723,501,175,29,25,241.0,84.0832599401474,1.16,0.33241379310344826,0.8019966722129783
38.tif,C,C1724,555,166,12,10,77.0,33.79898929595947,1.2,0.6416666666666667,0.9685534591194969
38.tif,C,C1725,502,159,15,14,107.0,42.28427052497864,1.0714285714285714,0.5095238095238095,0.9385964912280702
38.tif,NC,NC9784,710,158,72,70,3609.0,256.73506236076355,1.0285714285714285,0.7160714285714286,0.9653604386786144
38.tif,C,C1726,578,157,19,26,239.0,70.76955187320709,0.7307692307692307,0.48380566801619435,0.8968105065666041
38.tif,C,C1727,538,148,25,14,231.0,69.11269760131836,1.7857142857142858,0.66,0.8587360594795539
38.tif,NC,NC9785,656,146,8,8,39.0,24.485281229019165,1.0,0.609375,0.9397590361445783
38.tif,C,C1728,573,134,20,24,191.0,69.5979791879654,0.8333333333333334,0.39791666666666664,0.7780040733197556
38.tif,NC,NC9786,250,130,11,10,48.5,30.384775757789612,1.1,0.4409090909090909,0.8660714285714286
38.tif,NC,NC9787,977,129,8,9,40.0,26.14213526248932,0.8888888888888888,0.5555555555555556,0.9090909090909091
38.tif,C,C1729,546,124,12,11,87.5,34.3847758769989,1.0909090909090908,0.6628787878787878,1.0
38.tif,NC,NC9788,753,120,10,9,57.0,28.14213526248932,1.1111111111111112,0.6333333333333333,0.9827586206896551
38.tif,C,C1730,600,120,16,20,178.5,54.52691125869751,0.8,0.5578125,0.9394736842105263
38.tif,NC,NC9789,477,109,10,14,74.0,36.627416372299194,0.7142857142857143,0.5285714285714286,0.9079754601226994
38.tif,C,C1731,577,97,21,32,258.0,89.74011445045471,0.65625,0.38392857142857145,0.7166666666666667
38.tif,C,C1732,586,74,13,17,131.5,44.870057106018066,0.7647058823529411,0.5950226244343891,0.9704797047970479
38.tif,NC,NC9790,586,49,7,7,28.5,19.899494767189026,1.0,0.5816326530612245,0.9827586206896551
38.tif,NC,NC9791,846,35,9,7,33.5,22.727921843528748,1.2857142857142858,0.5317460317460317,0.9436619718309859
39.tif,NC,NC9792,583,676,14,14,116.0,43.79898953437805,1.0,0.5918367346938775,0.9354838709677419
39.tif,NC,NC9793,561,667,16,18,173.5,59.35533833503723,0.8888888888888888,0.6024305555555556,0.8829516539440203
39.tif,NC,NC9794,601,665,25,24,399.5,77.8406195640564,1.0416666666666667,0.6658333333333334,0.9603365384615384
39.tif,NC,NC9795,123,661,6,5,18.0,16.82842707633972,1.2,0.6,0.972972972972973
39.tif,NC,NC9796,574,634,31,35,779.5,106.32590091228485,0.8857142857142857,0.7184331797235023,0.9755944931163955
39.tif,NC,NC9797,457,507,7,7,20.0,18.14213514328003,1.0,0.40816326530612246,0.9302325581395349
39.tif,NC,NC9798,749,464,1,1,0.0,0.0,1.0,0.0,0
39.tif,C,C1733,404,463,18,16,168.5,53.69848418235779,1.125,0.5850694444444444,0.9157608695652174
39.tif,C,C1734,376,457,11,13,82.5,35.21320295333862,0.8461538461538461,0.5769230769230769,0.9649122807017544
39.tif,C,C1735,512,439,14,19,130.5,49.6984840631485,0.7368421052631579,0.4906015037593985,0.8877551020408163
39.tif,C,C1736,344,439,20,15,185.5,60.52691125869751,1.3333333333333333,0.6183333333333333,0.8587962962962963
39.tif,C,C1737,472,436,22,23,208.0,70.42640602588654,0.9565217391304348,0.41106719367588934,0.7878787878787878
39.tif,C,C1738,444,433,19,28,265.0,78.42640590667725,0.6785714285714286,0.4981203007518797,0.8320251177394035
39.tif,C,C1739,374,425,22,22,216.5,65.8406194448471,1.0,0.44731404958677684,0.8765182186234818
39.tif,C,C1740,406,416,19,23,188.5,63.012192249298096,0.8260869565217391,0.43135011441647597,0.8125
39.tif,C,C1741,335,415,24,15,240.5,64.87005710601807,1.6,0.6680555555555555,0.9161904761904762
39.tif,C,C1742,495,411,13,12,106.0,38.97056245803833,1.0833333333333333,0.6794871794871795,0.9769585253456221
39.tif,NC,NC9799,828,410,1,1,0.0,0.0,1.0,0.0,0
39.tif,NC,NC9800,830,408,1,1,0.0,0.0,1.0,0.0,0
39.tif,NC,NC9801,841,407,4,5,6.0,10.485281229019165,0.8,0.3,0.9230769230769231
39.tif,NC,NC9802,828,406,1,1,0.0,0.0,1.0,0.0,0
39.tif,C,C1743,375,396,23,13,171.0,57.455843687057495,1.7692307692307692,0.5719063545150501,0.9193548387096774
39.tif,C,C1744,457,394,14,12,94.5,39.21320295333862,1.1666666666666667,0.5625,0.945
39.tif,C,C1745,439,390,13,17,144.5,50.3847758769989,0.7647058823529411,0.6538461538461539,0.9262820512820513
39.tif,C,C1746,514,386,15,19,169.5,54.041629910469055,0.7894736842105263,0.5947368421052631,0.9186991869918699
39.tif,NC,NC9803,787,385,36,28,225.0,140.3675308227539,1.2857142857142858,0.22321428571428573,0.45226130653266333
39.tif,C,C1747,316,383,13,14,117.0,41.79898941516876,0.9285714285714286,0.6428571428571429,0.9551020408163265
39.tif,C,C1748,490,377,15,17,153.5,50.041629910469055,0.8823529411764706,0.6019607843137255,0.9274924471299094
39.tif,C,C1749,375,373,41,26,405.0,129.05382227897644,1.5769230769230769,0.3799249530956848,0.6495589414595028
39.tif,NC,NC9804,820,372,17,31,138.0,77.25483298301697,0.5483870967741935,0.2618595825426945,0.71875
39.tif,NC,NC9805,793,371,3,2,0.0,5.656854152679443,1.5,0.0,0.0
39.tif,NC,NC9806,784,371,8,7,29.0,23.313708305358887,1.1428571428571428,0.5178571428571429,0.90625
39.tif,C,C1750,442,367,10,11,68.0,30.97056245803833,0.9090909090909091,0.6181818181818182,0.9784172661870504
39.tif,NC,NC9807,798,366,7,6,8.0,21.313708305358887,1.1666666666666667,0.19047619047619047,0.48484848484848486
39.tif,C,C1751,419,362,16,14,124.5,46.870057344436646,1.1428571428571428,0.5558035714285714,0.9054545454545454
39.tif,C,C1752,338,359,13,13,98.0,38.62741661071777,1.0,0.5798816568047337,0.9607843137254902
39.tif,NC,NC9808,355,356,8,8,33.5,23.899494647979736,1.0,0.5234375,0.9305555555555556
39.tif,C,C1753,289,354,14,16,127.5,44.87005686759949,0.875,0.5691964285714286,0.9479553903345725
39.tif,C,C1754,458,343,26,26,266.5,83.49747347831726,1.0,0.3942307692307692,0.8149847094801224
39.tif,NC,NC9809,802,338,38,32,409.5,154.95331740379333,1.1875,0.33675986842105265,0.4669327251995439
39.tif,C,C1755,383,338,24,13,208.5,60.87005698680878,1.8461538461538463,0.6682692307692307,0.9413092550790068
39.tif,C,C1756,347,338,14,14,121.5,43.213202714920044,1.0,0.6198979591836735,0.9642857142857143
39.tif,C,C1757,317,335,17,32,259.5,81.01219248771667,0.53125,0.47702205882352944,0.8134796238244514
39.tif,C,C1758,509,331,13,17,140.5,47.21320283412933,0.7647058823529411,0.6357466063348416,0.9366666666666666
39.tif,C,C1759,416,331,14,14,105.5,40.87005698680878,1.0,0.5382653061224489,0.9547511312217195
39.tif,C,C1760,469,328,12,14,95.5,41.55634880065918,0.8571428571428571,0.5684523809523809,0.9009433962264151
39.tif,C,C1761,332,321,19,12,139.5,50.041630148887634,1.5833333333333333,0.6118421052631579,0.9207920792079208
39.tif,C,C1762,489,315,12,17,128.0,45.79898941516876,0.7058823529411765,0.6274509803921569,0.9377289377289377
39.tif,C,C1763,428,314,19,17,149.5,52.18376541137695,1.1176470588235294,0.4628482972136223,0.9006024096385542
39.tif,C,C1764,374,309,13,25,208.5,63.21320283412933,0.52,0.6415384615384615,0.9164835164835164
39.tif,C,C1765,410,308,13,12,99.5,38.38477599620819,1.0833333333333333,0.6378205128205128,0.961352657004831
39.tif,C,C1766,358,304,10,11,62.5,30.3847758769989,0.9090909090909091,0.5681818181818182,0.9615384615384616
39.tif,C,C1767,302,303,12,22,167.0,57.79898953437805,0.5454545454545454,0.6325757575757576,0.8812664907651715
39.tif,C,C1768,320,302,20,16,164.0,53.94112527370453,1.25,0.5125,0.9318181818181818
39.tif,C,C1769,467,296,21,22,210.0,66.76955199241638,0.9545454545454546,0.45454545454545453,0.8333333333333334
39.tif,C,C1770,410,281,12,14,93.0,38.627416491508484,0.8571428571428571,0.5535714285714286,0.9393939393939394
39.tif,C,C1771,299,281,14,11,92.5,37.21320295333862,1.2727272727272727,0.6006493506493507,0.9635416666666666
39.tif,C,C1772,462,275,18,16,142.5,50.5269113779068,1.125,0.4947916666666667,0.9193548387096774
39.tif,C,C1773,359,273,15,13,115.5,42.041630029678345,1.1538461538461537,0.5923076923076923,0.9506172839506173
39.tif,NC,NC9810,662,272,11,11,72.5,32.38477575778961,1.0,0.5991735537190083,0.9666666666666667
39.tif,C,C1774,345,267,9,11,57.5,29.55634880065918,0.8181818181818182,0.5808080808080808,0.9504132231404959
39.tif,C,C1775,396,253,23,17,198.5,61.35533821582794,1.3529411764705883,0.5076726342710998,0.8901345291479821
39.tif,NC,NC9811,505,246,11,5,16.5,23.899494647979736,2.2,0.3,0.673469387755102
39.tif,C,C1776,338,244,12,10,80.5,33.55634868144989,1.2,0.6708333333333333,0.9817073170731707
39.tif,NC,NC9812,531,233,3,2,1.5,5.414213538169861,1.5,0.25,1.0
39.tif,NC,NC9813,467,233,2,3,1.0,4.828427076339722,0.6666666666666666,0.16666666666666666,1.0
39.tif,NC,NC9814,513,232,3,4,5.0,10.828427076339722,0.75,0.4166666666666667,0.8333333333333334
39.tif,NC,NC9815,547,223,3,4,2.0,7.656854152679443,0.75,0.16666666666666666,0.6666666666666666
39.tif,NC,NC9816,514,223,5,6,10.5,17.071067690849304,0.8333333333333334,0.35,0.75
39.tif,NC,NC9817,510,223,1,1,0.0,0.0,1.0,0.0,0
39.tif,NC,NC9818,506,221,1,1,0.0,0.0,1.0,0.0,0
39.tif,NC,NC9819,491,216,6,5,14.0,14.485281229019165,1.2,0.4666666666666667,0.9655172413793104
39.tif,NC,NC9820,505,210,3,4,3.5,8.242640614509583,0.75,0.2916666666666667,1.0
39.tif,NC,NC9821,452,204,4,1,0.0,6.0,4.0,0.0,0
39.tif,NC,NC9822,557,200,1,1,0.0,0.0,1.0,0.0,0
39.tif,NC,NC9823,555,200,1,1,0.0,0.0,1.0,0.0,0
39.tif,NC,NC9824,481,200,7,11,35.5,26.727921724319458,0.6363636363636364,0.461038961038961,0.8554216867469879
39.tif,NC,NC9825,504,198,4,5,7.0,10.485281229019165,0.8,0.35,1.0
39.tif,NC,NC9826,551,190,3,7,8.5,14.242640614509583,0.42857142857142855,0.40476190476190477,0.8947368421052632
39.tif,NC,NC9827,488,188,5,4,8.0,11.656854152679443,1.25,0.4,0.8888888888888888
39.tif,NC,NC9828,483,184,3,2,1.5,5.414213538169861,1.5,0.25,1.0
39.tif,NC,NC9829,455,182,10,15,34.0,39.79898953437805,0.6666666666666666,0.22666666666666666,0.544
39.tif,NC,NC9830,461,162,11,12,38.5,37.21320307254791,0.9166666666666666,0.2916666666666667,0.6581196581196581
39.tif,NC,NC9831,520,155,4,6,3.5,15.899494767189026,0.6666666666666666,0.14583333333333334,0.3888888888888889
39.tif,NC,NC9832,479,153,9,10,39.0,30.14213538169861,0.9,0.43333333333333335,0.7959183673469388
39.tif,NC,NC9833,498,150,5,2,0.5,9.41421353816986,2.5,0.05,0.25
39.tif,NC,NC9834,489,150,3,3,0.5,6.2426406145095825,1.0,0.05555555555555555,0.5
39.tif,NC,NC9835,171,65,23,26,258.5,93.982754945755,0.8846153846153846,0.4322742474916388,0.6511335012594458
39.tif,NC,NC9836,190,35,40,53,680.0,251.76449966430664,0.7547169811320755,0.32075471698113206,0.45930428909152315
40.tif,NC,NC9837,776,617,12,17,58.0,44.28427064418793,0.7058823529411765,0.28431372549019607,0.6904761904761905
40.tif,NC,NC9838,500,577,2,1,0.0,2.0,2.0,0.0,0
40.tif,NC,NC9839,499,575,2,1,0.0,2.0,2.0,0.0,0
40.tif,NC,NC9840,508,567,1,1,0.0,0.0,1.0,0.0,0
40.tif,NC,NC9841,510,566,4,4,2.0,10.485281229019165,1.0,0.125,0.4444444444444444
40.tif,NC,NC9842,736,520,20,8,66.5,50.041630148887634,2.5,0.415625,0.7228260869565217
40.tif,NC,NC9843,316,398,6,7,15.0,22.14213538169861,0.8571428571428571,0.35714285714285715,0.6666666666666666
40.tif,NC,NC9844,317,397,2,1,0.0,2.0,2.0,0.0,0
40.tif,C,C1777,604,308,24,23,208.5,71.84061968326569,1.0434782608695652,0.37771739130434784,0.8224852071005917
40.tif,C,C1778,530,308,18,12,123.5,48.041630148887634,1.5,0.5717592592592593,0.894927536231884
40.tif,C,C1779,563,304,11,16,116.0,42.97056245803833,0.6875,0.6590909090909091,0.9469387755102041
40.tif,C,C1780,645,300,15,13,112.0,41.455843448638916,1.1538461538461537,0.5743589743589743,0.9531914893617022
40.tif,C,C1781,601,299,13,14,102.5,40.041629910469055,0.9285714285714286,0.5631868131868132,0.9534883720930233
40.tif,C,C1782,501,281,31,13,216.5,74.5269113779068,2.3846153846153846,0.5372208436724566,0.8169811320754717
40.tif,C,C1783,570,278,16,25,167.5,63.35533821582794,0.64,0.41875,0.8701298701298701
40.tif,C,C1784,544,276,13,25,212.5,66.5269113779068,0.52,0.6538461538461539,0.8966244725738397
40.tif,NC,NC9845,238,268,11,11,66.0,31.798989415168762,1.0,0.5454545454545454,0.9565217391304348
40.tif,C,C1785,639,266,30,15,242.5,76.52691125869751,2.0,0.5388888888888889,0.855379188712522
40.tif,C,C1786,643,253,12,8,60.0,31.313708305358887,1.5,0.625,0.9375
40.tif,C,C1787,576,250,36,37,426.5,158.75230646133423,0.972972972972973,0.3201951951951952,0.5850480109739369
40.tif,C,C1788,562,246,15,15,133.0,45.455843448638916,1.0,0.5911111111111111,0.9466192170818505
40.tif,C,C1789,673,242,13,22,176.0,60.62741661071777,0.5909090909090909,0.6153846153846154,0.8543689320388349
40.tif,C,C1790,498,241,34,35,441.5,127.29646337032318,0.9714285714285714,0.37100840336134455,0.6347951114306255
40.tif,NC,NC9846,800,240,1,1,0.0,0.0,1.0,0.0,0
40.tif,NC,NC9847,804,238,1,1,0.0,0.0,1.0,0.0,0
40.tif,NC,NC9848,798,236,1,1,0.0,0.0,1.0,0.0,0
40.tif,C,C1791,546,233,14,15,126.5,44.041630029678345,0.9333333333333333,0.6023809523809524,0.947565543071161
40.tif,NC,NC9849,800,232,6,4,6.5,15.899494767189026,1.5,0.2708333333333333,0.6190476190476191
40.tif,C,C1792,629,230,18,21,154.0,60.76955163478851,0.8571428571428571,0.4074074074074074,0.8105263157894737
40.tif,C,C1793,587,227,11,14,92.5,37.213202714920044,0.7857142857142857,0.6006493506493507,0.9585492227979274
40.tif,C,C1794,489,214,14,17,140.0,46.28427064418793,0.8235294117647058,0.5882352941176471,0.9824561403508771
40.tif,C,C1795,610,212,22,24,228.0,86.56854176521301,0.9166666666666666,0.4318181818181818,0.7487684729064039
40.tif,C,C1796,665,205,8,11,53.5,28.727921843528748,0.7272727272727273,0.6079545454545454,0.9553571428571429
40.tif,C,C1797,562,204,22,10,141.5,52.3847758769989,2.2,0.6431818181818182,0.9401993355481728
40.tif,C,C1798,520,191,22,37,301.5,97.98275482654572,0.5945945945945946,0.3703931203931204,0.7036172695449242
40.tif,C,C1799,486,188,12,12,78.0,34.62741661071777,1.0,0.5416666666666666,0.9570552147239264
40.tif,C,C1800,652,177,42,27,408.5,128.46803629398346,1.5555555555555556,0.3602292768959436,0.6594027441485069
40.tif,C,C1801,565,176,11,23,155.5,57.21320307254791,0.4782608695652174,0.6146245059288538,0.8936781609195402
40.tif,C,C1802,536,173,22,15,179.0,57.11269748210907,1.4666666666666666,0.5424242424242425,0.9179487179487179
40.tif,C,C1803,503,173,11,25,166.5,60.870057106018066,0.44,0.6054545454545455,0.8604651162790697
40.tif,C,C1804,632,165,14,9,89.0,36.14213514328003,1.5555555555555556,0.7063492063492064,0.9888888888888889
40.tif,C,C1805,604,163,25,41,441.5,118.95331692695618,0.6097560975609756,0.43073170731707316,0.6614232209737828
40.tif,C,C1806,578,160,24,42,360.5,115.15432739257812,0.5714285714285714,0.3576388888888889,0.6682113067655236
40.tif,C,C1807,594,146,16,12,107.5,42.041630148887634,1.3333333333333333,0.5598958333333334,0.9388646288209607
40.tif,C,C1808,643,145,39,21,316.0,96.91168713569641,1.8571428571428572,0.38583638583638585,0.7669902912621359
40.tif,C,C1809,564,135,22,16,183.0,59.11269760131836,1.375,0.5198863636363636,0.9081885856079405
40.tif,C,C1810,602,133,8,11,51.5,28.727921724319458,0.7272727272727273,0.5852272727272727,0.9363636363636364
40.tif,C,C1811,505,127,30,24,253.5,82.32590103149414,1.25,0.35208333333333336,0.8535353535353535
40.tif,NC,NC9850,868,119,12,7,43.0,28.14213538169861,1.7142857142857142,0.5119047619047619,0.9052631578947369
40.tif,C,C1812,616,119,14,31,232.5,75.69848418235779,0.45161290322580644,0.5357142857142857,0.8691588785046729
40.tif,C,C1813,502,113,32,15,223.0,76.76955199241638,2.1333333333333333,0.46458333333333335,0.8527724665391969
40.tif,C,C1814,646,110,16,22,173.0,60.28427040576935,0.7272727272727273,0.4914772727272727,0.8671679197994987
40.tif,NC,NC9851,720,99,15,19,125.0,59.455843567848206,0.7894736842105263,0.43859649122807015,0.704225352112676
40.tif,C,C1815,565,99,21,18,192.5,59.35533833503723,1.1666666666666667,0.5092592592592593,0.9232613908872902
40.tif,NC,NC9852,372,84,4,4,1.0,10.485281109809875,1.0,0.0625,0.3333333333333333
40.tif,NC,NC9853,329,55,34,21,121.5,98.32590055465698,1.619047619047619,0.17016806722689076,0.34517045454545453
40.tif,NC,NC9854,607,28,1,1,0.0,0.0,1.0,0.0,0
40.tif,NC,NC9855,633,26,1,1,0.0,0.0,1.0,0.0,0
40.tif,NC,NC9856,596,22,8,6,20.5,20.727921843528748,1.3333333333333333,0.4270833333333333,0.82
40.tif,NC,NC9857,406,21,5,11,26.5,24.727921843528748,0.45454545454545453,0.4818181818181818,0.8688524590163934
40.tif,NC,NC9858,611,12,3,4,1.0,7.656854152679443,0.75,0.08333333333333333,0.6666666666666666
40.tif,NC,NC9859,654,5,1,1,0.0,0.0,1.0,0.0,0
40.tif,NC,NC9860,239,2,90,49,451.0,228.45079100131989,1.836734693877551,0.10226757369614513,0.35234375
40.tif,NC,NC9861,234,2,1,1,0.0,0.0,1.0,0.0,0
40.tif,NC,NC9862,609,0,63,32,365.0,190.16652047634125,1.96875,0.1810515873015873,0.518097941802697
40.tif,NC,NC9863,581,0,23,23,150.5,111.29646325111389,1.0,0.2844990548204159,0.4324712643678161
40.tif,NC,NC9864,571,0,14,14,43.5,56.5269113779068,1.0,0.22193877551020408,0.4627659574468085
40.tif,NC,NC9865,421,0,10,8,38.0,28.142135500907898,1.25,0.475,0.9156626506024096
40.tif,NC,NC9866,238,0,1,1,0.0,0.0,1.0,0.0,0
40.tif,NC,NC9867,220,0,2,3,0.5,5.414213538169861,0.6666666666666666,0.08333333333333333,0.5
41.tif,NC,NC9868,767,617,12,13,58.5,40.870057106018066,0.9230769230769231,0.375,0.7905405405405406
41.tif,NC,NC9869,780,615,1,1,0.0,0.0,1.0,0.0,0
41.tif,NC,NC9870,780,610,1,1,0.0,0.0,1.0,0.0,0
41.tif,NC,NC9871,780,609,5,5,4.5,13.071067690849304,1.0,0.18,0.6
41.tif,NC,NC9872,351,570,10,21,83.0,58.76955187320709,0.47619047619047616,0.3952380952380952,0.6125461254612546
41.tif,NC,NC9873,654,541,59,60,2711.0,204.6518018245697,0.9833333333333333,0.765819209039548,0.9699463327370305
41.tif,NC,NC9874,288,523,1,3,0.0,4.0,0.3333333333333333,0.0,0
41.tif,NC,NC9875,475,496,7,7,27.5,19.899494767189026,1.0,0.5612244897959183,0.9649122807017544
41.tif,NC,NC9876,439,485,3,3,3.5,7.414213538169861,1.0,0.3888888888888889,1.0
